,id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count
332026,648653,0.0,the only ones who were easily conned were the people who voted for trudeau obama and crooked hillary i do not care what trump promised carrier he saved   jobs and opened the door to thousands more he made good on his promise when the last time any world leader stepped in to save jobs ? trudeau has not saved a single job he costing jobs with his love of tfws and taxes liberals never said a single word about the bailouts of wall st and the banksters very telling that saving   regular jobs gets liberals so worked up,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-02 03:30:30.870768+00,54,648412.0,154074,approved,0,0,1,0,5,0.0,0,4
333149,650040,0.0,too funny your spiritual director is using the same kind of psychobabble and soft science diagnostics you reject from me i bet that because he was ordained and that makes it magically true ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-02 14:16:43.991401+00,53,648694.0,154051,approved,5,0,0,1,0,0.0,4,4
333173,650065,0.0,in the absence of argument go with the ol but but the liberal media ! ad hominem ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-02 14:19:22.499932+00,54,650038.0,154074,approved,0,0,0,3,2,0.0,0,6
336988,655682,0.3,you are such a game  player you wear a person to shreds with this stuff your first sentence does not match what you actually said at least to the common person like me so as the kids say : whatever and believe me i really did not see your comment as any kind of threat to anyone really ? as to ncr they have for as long as i know done a yearly would onation drive they do not have bags of money or official support of institutions that do it one of the reasons that some of their work is so impressive it one of the reasons i get tired of people complaining about everything they do on a darn blog which i am simply grateful is here for this because there is no other like it that i am aware of an attitude of gratitude is what i tend to carry just like the good book says ,0.0,0.1,0.0,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-03 15:47:39.941486+00,53,655344.0,154051,approved,0,0,0,2,0,0.0,0,10
338343,657489,0.0,meanwhile let hope your nephew does not know your globe and mail very long nickname : ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-03 23:01:20.246314+00,54,656093.0,154331,approved,0,0,0,0,0,0.0,0,4
338412,657598,0.16666666666666666, its just too premature to say he was signalling any intent to alter the american approach and policy toward taiwan we dont know whether he really knew what he was doing  said bonnie glaser senior adviser for asia at the center for strategic and international studies ha ha ha ha that the best line in the article the bull  in  the  china shop theory sounds very very plausible he heightened global tensions before even setting foot in the oval office wait until he really gets going as trump likes to say it going to be a disaster ,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-03 23:48:21.983197+00,54,,154413,approved,0,0,1,0,2,0.0,10,6
339258,658653,0.2,the debate is about electoral college yes or no it is not about steven haycox it not about me one man one vote is basic that is what this debate should be about we are or should be all equal in how we are represented and how we represent ourselves electoral college is  th century trash for the bin my vote in anaktuvik counts as does yours in brooklyn states do not vote states do not gain influence and power in a national election sam in bismarks votes sue in los angeles votes each vote is fully counted as one full vote so basic somehow north dakota has less voters than does california so north dakotans votes count each for more and californians less ? naw it orwell all animals are equal but some animals are more equal than others in bold and it terribly wrong ,0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-04 08:59:00.464473+00,21,,154496,approved,0,0,0,4,4,0.0,0,10
340242,659809,0.3,  yes they told her that she had to authorize the marriage licenses   no they are not right to discriminate against gay people and shun them from society because jesus laws go over as well as lead balloons the homophobes could not get one passed in arkansas because walmart was against it lol   fr lombardi said that francis meeting with kimmie was in no way an endorsement of the particulars in her case yes there can be accomodations to low level employees no a county clerk cannot stop doing the function of her office because she thinks the gheys are yucky ,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-04 17:53:31.869826+00,53,659530.0,154167,approved,0,0,0,3,0,0.0,10,10
342132,662132,0.16666666666666666,murder  any and all involved should be charged with the same ,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-05 05:19:22.676761+00,21,,154459,approved,0,0,0,0,0,0.0,0,6
343273,663439,0.0,how about some tax tips for single people ! every year the advisors roll out the recommendations about income splitting etc etc seems to me single people get the short straw and do not get me started on ingle supplements when you are travelling ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-05 15:43:51.749535+00,54,,154687,approved,0,0,0,1,0,0.0,0,5
344306,664623,0.0,honolulu voters re  elected the mayor and less than a month later guess what ? rail is another billion in the hole it seem that hole gets deeper every couple of months well oahu i hope you are happy with the results i bet the mayor even knew this before the election ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-05 19:02:40.736172+00,22,,154376,approved,1,0,0,2,0,0.0,0,4
344539,664899,0.0,i guess they can just borrow money from parents buy a house and be on the road to riches ! that what my realturd told me ! ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-05 19:55:55.422492+00,54,,154712,approved,0,0,0,4,0,0.0,0,4
347550,668477,0.0,most of these replies seem based on huge fines and long prison sentences that wo not change bad road behaviour or restore a victim to her grieving family more important is to understand the vision zero concept  it not just a pretty slogan support better road design and most importantly consider ways and means to improve better driving habits accepting slower driving speeds without complaint because lower accident rates are a proven reality making driving school a requirement for new drivers might be a start study and learn from the scandinavian and dutch example each and every year the edmonton road safety department provides and analyses online detailed road accidents statistics they make compelling reading and are translated into action by the city our reports when available come in the dullest of tables easily overlooked it left to the media to provoke shock in the general public we could do so much more ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-06 13:20:12.178643+00,54,,154827,approved,0,0,0,0,0,0.0,0,4
347703,668666,0.0,the government achieved a surplus by making cuts to health care and social services in a socialist province this was very unpopular ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-06 14:07:03.166532+00,54,668562.0,154856,approved,0,0,0,0,1,0.0,4,4
347721,668687,0.6875,the lefties will bankrupt us all with their virtuous idiotic policies safe injection is thy title overdose is thy name nice job ,0.05,0.2,0.0875,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-06 14:11:08.555347+00,54,,154862,approved,0,0,0,9,1,0.0,4,80
348456,669587,0.0,i wonder who pulling their respective puppet strings on this one neither one of them has ever had an original thought ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-06 17:14:55.974092+00,21,,154932,approved,2,0,0,3,0,0.0,4,4
349055,670312,0.16666666666666666,jt was on cbc yesterday crying into his hanky like a real feminist pm i think it must have occurred to him : jesus mother of mary i am sticking the taxpayers with this harebrained refugee scam what was i thinking ? the young drama teacher was shedding a tear for the canadian taxpayer respect jt respect ,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-06 19:28:34.381573+00,54,,154930,approved,0,0,0,2,0,0.0,10,6
349216,670510,0.0,https : www buzzfeed com peteraldhous american  terrorism  by  the  numbers ? utmterm  ddo b y bhw or x v,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-06 20:14:28.064445+00,22,670215.0,154863,approved,0,0,0,2,0,0.0,0,10
350136,671657,0.16666666666666666,i just love the new rating system with the wow face ,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-07 00:01:29.253537+00,54,658263.0,153205,approved,0,0,0,0,0,0.0,0,6
350904,672715,0.0,i hate anti  lock brakes because they do not pump as fast as i can manually make sure that weight distribution is balanced ! yeah can i help too ? lol,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-07 05:02:03.563963+00,21,,155050,approved,1,0,0,2,2,0.0,0,4
353016,675358,0.0,you forgot merkel,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-07 18:45:23.380400+00,54,674428.0,155096,approved,0,0,0,2,1,0.0,0,4
354019,676550,0.0,trump is not a mass murderer accuracy counts ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-07 21:54:12.548164+00,54,676267.0,155096,approved,0,0,1,3,0,0.0,0,4
354704,677400,0.0,nailed it ! ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-08 01:30:39.410318+00,21,676407.0,155206,approved,0,0,1,4,1,0.0,0,4
355096,677896,0.0, yeah our country used to fight against fascism now it being installed in the white house ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-08 03:52:52.583297+00,21,677852.0,155283,approved,0,0,0,1,0,0.0,0,4
358080,681770,0.0, decisions about the electrical system will be controlled by a corporate board whose sole interest is in raising profit not the interests of the people  ok  where to begin ? ! the interest of the people as represented by the political establishment that gave us green energy  high rates unsustainable infrastructure and sun shine list or : a system controlled by a corporation interest in efficiency stem competent management low rates scepticism about solar and wind and dare i say  nuclear co  free energy base load capable     ? ! you decide ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-08 22:19:58.404954+00,54,,155133,approved,0,0,0,0,0,0.0,0,4
359930,684026,0.4,only the insane think you can change the weather with taxes in the days of voodoo cults they would sacrifice virgins to the gods for rain today we sacrifice anyone we have to to the climate change god so it doesnt make catastrophic weather in the future insanity ,0.0,0.0,0.0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-09 13:27:36.505939+00,54,,155412,approved,0,0,0,3,0,0.0,0,10
360132,684258,0.0,because taking   literal seconds to enter a pin is too much lost time now ? i see no benefits to this tech but i do see lots of possible issues it like they just did something new for the sake of something being new which they can call progress and justify the rd dept ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-09 14:32:29.500339+00,54,,153213,approved,0,0,0,0,1,0.0,0,4
360811,685034,0.5,so according to you people suffering self  inflicted health risks  conditions due to substance abuse should be denied life saving medical services ? interesting view let hope you are consistent and apply your same standard to your own friends and relatives and maybe yourself ?  when they make themselves sick with heart or liver disease stroke cancers copd or diabetes from voluntary self  harm via junk food abuse obesity boozing or smoking i suspect you are just another substance use and abuse hypocrite though and apply an irrational unjust double standard whereby you demonize junkies while giving a pass to sick boozers smokers and junk food addicts  it they not lowly junkies who cost us as taxpayers a fortune in medical costs for preventable diseases from irresponsibly self  inflicted harm ,0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-09 16:53:22.448455+00,54,684241.0,155476,approved,0,0,0,0,0,0.0,0,10
361567,685939,0.5,so lisa says white people are bad does that make it a fact or is it just anti  white rhetoric ? i believe all races have been guilty of some pretty heinous crimes it sounds like you may have a chip on your shoulder people can disagree on many subjects without being racists ,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-12-09 19:10:36.410841+00,21,685628.0,155618,approved,0,0,0,5,1,0.0,5,10
362155,686634,0.3,you do not know me or anything about me yet you feel comfortable enough to call me a racist so i have to agree with you that you do have a chip on your shoulder and a you might see someone about that beam in your eye matt   :   journalist huh ? you must have learned something covering cops and crime something other than to make judgment calls about people you know nothing about just curious what race do you think i am ? this ought to be good ! ,0.0,0.0,0.3,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-09 21:13:56.446574+00,21,686033.0,155618,approved,0,0,0,3,1,0.0,0,10
362644,687224,0.0, we were resigned to the fact that we would never know where the mysterious stairways led or what was behind the tiny door on the landing the building would go and take its secrets with it and you call yourselves journalists  d,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-09 23:13:24.118533+00,54,,155664,approved,5,0,0,2,0,0.0,0,4
362912,687537,0.4,elections atwater used race to smear democratic candidates the willie horton tv ads which played everywhere     it may be that atwater was trying to win black votes to the r party for a couple of days atwater was on the board of governors of howard u until a huge student uprising against him forced his resignation it is likely that atwater was a racist but even more likely that he was a bare  fisted brawler in the political arena and he was the first to use implicit rather than explicit racism dog whistles to woo southern votes if you think it was accidental that dixiecrats who owned southern politics all converted to republicans in less than a generation you are fooling yourself the atwater years may be coming to a close with trump explicit racism however the art of the political smear as central to republican campaign strategy is still with us in spades thanks for the conversation i will have to reread the whole lamis interview also bob herbert column ,0.0,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2016-12-10 00:32:50.829753+00,13,687489.0,154972,approved,0,0,0,0,0,0.0,10,10
363528,688269,0.0,i am so very sorry to hear this sending prayers to the family and the ones that was on the boat also,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-10 03:45:55.830590+00,21,,155553,approved,0,0,0,0,0,0.0,4,4
364485,689421,0.0,misleading toronto has lower property tax rates but because the properties are the highest value in the province the individual per home tax bill is comparable or higher ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-10 13:42:36.718819+00,54,689284.0,155759,approved,0,0,0,3,2,0.0,0,4
